dataHoraFim,voteId,idProposicao,com_governo,contra_governo
2018-03-23,,,,
2018-03-24,,,,
2018-03-25,,,,
2018-03-26,,,,
2018-03-27,,,,
2018-03-28,,,,
2018-03-29,,,,
2018-03-30,,,,
2018-03-31,,,,
2018-04-01,,,,
2018-04-02,,,,
2018-04-03,,,,
2018-04-04,8271.5,553412.5,232.5,82.5
2018-04-05,,,,
2018-04-06,,,,
2018-04-07,,,,
2018-04-08,,,,
2018-04-09,,,,
2018-04-10,,,,
2018-04-11,8285.4,566796.6,273.2,70.0
2018-04-12,,,,
2018-04-13,,,,
2018-04-14,,,,
2018-04-15,,,,
2018-04-16,,,,
2018-04-17,8292.0,555100.0,260.0,41.0
2018-04-18,8299.0,555180.0,257.0,92.8
2018-04-19,,,,
2018-04-20,,,,
2018-04-21,,,,
2018-04-22,,,,
2018-04-23,,,,
2018-04-24,8307.0,550450.0,258.4,65.0
2018-04-25,,,,
2018-04-26,8320.25,555387.5,261.75,63.0
2018-04-27,,,,
2018-04-28,,,,
2018-04-29,,,,
2018-04-30,,,,
2018-05-01,,,,
2018-05-02,,,,
2018-05-03,,,,
2018-05-04,,,,
2018-05-05,,,,
2018-05-06,,,,
2018-05-07,,,,
2018-05-08,8330.333333333334,547675.0,259.0,75.33333333333333
2018-05-09,8340.5,557531.25,284.5,85.5
2018-05-10,,,,
2018-05-11,,,,
2018-05-12,,,,
2018-05-13,,,,
2018-05-14,,,,
2018-05-15,,,,
2018-05-16,8357.357142857143,558916.0714285715,237.42857142857142,93.57142857142857
2018-05-17,,,,
2018-05-18,,,,
2018-05-19,,,,
2018-05-20,,,,
2018-05-21,,,,
2018-05-22,8374.0,560975.0,281.0,60.0
2018-05-23,,,,
2018-05-24,,,,
2018-05-25,,,,
2018-05-26,,,,
2018-05-27,,,,
2018-05-28,8408.0,563525.0,293.0,16.0
2018-05-29,,,,
2018-05-30,,,,
2018-05-31,,,,
2018-06-01,,,,
2018-06-02,,,,
2018-06-03,,,,
2018-06-04,,,,
2018-06-05,,,,
2018-06-06,8424.333333333334,565133.3333333334,243.0,59.666666666666664
2018-06-07,,,,
2018-06-08,,,,
2018-06-09,,,,
2018-06-10,,,,
2018-06-11,,,,
2018-06-12,,,,
2018-06-13,8443.5,555325.0,248.5,103.5
2018-06-14,,,,
2018-06-15,,,,
2018-06-16,,,,
2018-06-17,,,,
2018-06-18,,,,
2018-06-19,8452.4,567750.0,237.4,107.0
2018-06-20,8472.333333333334,568225.0,225.5,81.33333333333333
2018-06-21,,,,
2018-06-22,,,,
2018-06-23,,,,
2018-06-24,,,,
2018-06-25,8479.0,568850.0,270.0,1.0
2018-06-26,,,,
2018-06-27,,,,
2018-06-28,,,,
2018-06-29,,,,
2018-06-30,,,,
2018-07-01,,,,
2018-07-02,,,,
2018-07-03,8482.0,548916.6666666666,250.33333333333334,101.66666666666667
2018-07-04,8493.8,583641.8,217.4,112.1
2018-07-05,,,,
2018-07-06,,,,
2018-07-07,,,,
2018-07-08,,,,
2018-07-09,,,,
2018-07-10,8513.2,593054.8,214.6,154.4
2018-07-11,,,,
2018-07-12,,,,
2018-07-13,,,,
2018-07-14,,,,
2018-07-15,,,,
2018-07-16,,,,
2018-07-17,,,,
2018-07-18,,,,
2018-07-19,,,,
2018-07-20,,,,
2018-07-21,,,,
2018-07-22,,,,
2018-07-23,,,,
2018-07-24,,,,
2018-07-25,,,,
2018-07-26,,,,
2018-07-27,,,,
2018-07-28,,,,
2018-07-29,,,,
2018-07-30,,,,
2018-07-31,,,,
2018-08-01,,,,
2018-08-02,,,,
2018-08-03,,,,
2018-08-04,,,,
2018-08-05,,,,
2018-08-06,,,,
2018-08-07,,,,
2018-08-08,,,,
2018-08-09,,,,
2018-08-10,,,,
2018-08-11,,,,
2018-08-12,,,,
2018-08-13,,,,
2018-08-14,,,,
2018-08-15,,,,
2018-08-16,,,,
2018-08-17,,,,
2018-08-18,,,,
2018-08-19,,,,
2018-08-20,,,,
2018-08-21,,,,
2018-08-22,,,,
2018-08-23,,,,
2018-08-24,,,,
2018-08-25,,,,
2018-08-26,,,,
2018-08-27,,,,
2018-08-28,,,,
2018-08-29,,,,
2018-08-30,,,,
2018-08-31,,,,
2018-09-01,,,,
2018-09-02,,,,
2018-09-03,,,,
2018-09-04,,,,
2018-09-05,,,,
2018-09-06,,,,
2018-09-07,,,,
2018-09-08,,,,
2018-09-09,,,,
2018-09-10,,,,
2018-09-11,,,,
2018-09-12,,,,
2018-09-13,,,,
2018-09-14,,,,
2018-09-15,,,,
2018-09-16,,,,
2018-09-17,,,,
2018-09-18,,,,
2018-09-19,,,,
2018-09-20,,,,
2018-09-21,,,,
2018-09-22,,,,
2018-09-23,,,,
2018-09-24,,,,
2018-09-25,,,,
2018-09-26,,,,
2018-09-27,,,,
2018-09-28,,,,
2018-09-29,,,,
2018-09-30,,,,
2018-10-01,,,,
2018-10-02,,,,
2018-10-03,,,,
2018-10-04,,,,
2018-10-05,,,,
2018-10-06,,,,
2018-10-07,,,,
2018-10-08,,,,
2018-10-09,,,,
2018-10-10,,,,
2018-10-11,,,,
2018-10-12,,,,
2018-10-13,,,,
2018-10-14,,,,
2018-10-15,,,,
2018-10-16,,,,
2018-10-17,,,,
2018-10-18,,,,
2018-10-19,,,,
2018-10-20,,,,
2018-10-21,,,,
2018-10-22,,,,
2018-10-23,,,,
2018-10-24,,,,
2018-10-25,,,,
2018-10-26,,,,
2018-10-27,,,,
2018-10-28,,,,
2018-10-29,,,,
2018-10-30,8553.5,575862.5,256.5,49.0
2018-10-31,,,,
2018-11-01,,,,
2018-11-02,,,,
2018-11-03,,,,
2018-11-04,,,,
2018-11-05,,,,
2018-11-06,,,,
2018-11-07,,,,
2018-11-08,,,,
2018-11-09,,,,
2018-11-10,,,,
2018-11-11,,,,
2018-11-12,,,,
2018-11-13,,,,
2018-11-14,,,,
2018-11-15,,,,
2018-11-16,,,,
2018-11-17,,,,
2018-11-18,,,,
2018-11-19,,,,
2018-11-20,8585.5,579537.5,285.5,45.5
2018-11-21,8602.0,577631.25,226.75,87.5
2018-11-22,,,,
2018-11-23,,,,
2018-11-24,,,,
2018-11-25,,,,
2018-11-26,,,,
2018-11-27,8605.0,580250.0,291.0,71.0
2018-11-28,,,,
2018-11-29,,,,
2018-11-30,,,,
2018-12-01,,,,
2018-12-02,,,,
2018-12-03,,,,
2018-12-04,,,,
2018-12-05,,,,
2018-12-06,,,,
2018-12-07,,,,
2018-12-08,,,,
2018-12-09,,,,
2018-12-10,,,,
2018-12-11,8646.0,585175.0,290.0,74.0
